IN NO EVENT SHALL MOUNT SINAI HOSPITAL BE LIABLE TO ANY PARTY FOR DIRECT, INDIRECT, SPECIAL, INCIDENTAL, OR CONSEQUENTIAL
DAMAGES, INCLUDING LOST PROFITS, ARISING OUT OF THE USE OF THIS SOFTWARE AND ITS DOCUMENTATION, EVEN IF MOUNT SINAI HOSPITAL
HAS BEEN ADVISED OF THE POSSIBILITY OF SUCH DAMAGE.

MOUNT SINAI HOSPITAL SPECIFICALLY DISCLAIMS ANY IMPLIED WARRANTIES OF MERCHANTABILITY AND FITNESS FOR A PARTICULAR PURPOSE.
THE SOFTWARE AND ACCOMPANYING DOCUMENTATION, IF ANY, PROVIDED HEREUNDER IS PROVIDED "AS IS". MOUNT SINAI HOSPITAL HAS NO
OBLIGATION TO PROVIDE MAINTENANCE, SUPPORT, UPDATES, ENHANCEMENTS, OR MODIFICATIONS.

Published research assisted by this document should cite the original publishing author, as well as:
In any articles making use of this data, please refer to:
Stark C, Breitkreutz BJ, Reguly T, Boucher L, Breitkreutz A, Tyers M. BioGRID: A General Repository for Interaction Datasets.
Nucleic Acids Res. Jan1;34:D535-9.

This data is distributed for research purposes only, and is provided WITHOUT ANY WARRANTY.

----------------------------------------------------------------------------------------------------

Brief Description of the Columns: 

A.) INTERACTOR_A			Unique ID for Interacting Partner A
B.) INTERACTOR_B			Unique ID for Interacting Partner B
C.) OFFICIAL_SYMBOL_FOR_A
D.) OFFICIAL_SYMBOL_FOR_B
E.) ALIASES_FOR_A			List of common names for geneA, separated by '|'
F.) ALIASES_FOR_B			List of common names for geneB, separated by '|'
G.) EXPERIMENTAL_SYSTEM			System in which the interaction was shown
H.) SOURCE				Author/s of the interaction
I.) PUBMED_ID				PubMed_ID of the paper, separated by ';'
J.) ORGANISM_A_ID			NCBI ID of Gene A Organism
K.) ORGANISM_B_ID			NCBI ID of Gene B Organism

----------------------------------------------------------------------------------------------------
File Version: 3.4.146
----------------------------------------------------------------------------------------------------

INTERACTOR_A	INTERACTOR_B	OFFICIAL_SYMBOL_A	OFFICIAL_SYMBOL_B	ALIASES_FOR_A	ALIASES_FOR_B	EXPERIMENTAL_SYSTEM	SOURCE	PUBMED_ID	ORGANISM_A_ID	ORGANISM_B_ID
YEL009C	YLL058W	GCN4	YLL058W	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	cystathionine gamma-synthase	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YLR048W	GCN4	RPS0B	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	NAB1B|YST2|ribosomal 40S subunit protein S0B|S2|S0B|L000002908	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YLR056W	GCN4	ERG3	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	PSO6|SYR1|C-5 sterol desaturase|L000000570|L000004043	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YLR059C	GCN4	REX2	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	YNT20|L000003035	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YLR095C	GCN4	IOC2	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	-	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YLR142W	GCN4	PUT1	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	proline dehydrogenase|L000001535	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YLR165C	GCN4	PUS5	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	pseudouridine synthase PUS5	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YLR170C	GCN4	APS1	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	YAP19|L000002493	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YLR191W	GCN4	PEX13	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	PAS20|L000003024	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YLR224W	GCN4	YLR224W	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	-	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YLR237W	GCN4	THI7	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	THI10|L000003514	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YLR268W	GCN4	SEC22	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	SLY2|TS26|TSL26|SNAP receptor SEC22|L000001845|S000029606|L000002362	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YLR287C-A	GCN4	RPS30A	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	ribosomal 40S subunit protein S30A|S30e|S30A|L000003183	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YLR315W	GCN4	NKP2	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	-	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YLR373C	GCN4	VID22	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	-	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YLR406C	GCN4	RPL31B	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	ribosomal 60S subunit protein L31B|L31e|YL28|L34B|L31B|L000004463	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YLR418C	GCN4	CDC73	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	L000002792	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YML001W	GCN4	YPT7	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	AST4|VAM4|Rab family GTPase YPT7|L000002544	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YML063W	GCN4	RPS1B	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	PLC2|RP10B|ribosomal 40S subunit protein S1B|S1e|S1B|L000001665	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YML097C	GCN4	VPS9	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	VPL31|VPT9|guanine nucleotide exchange factor VPS9|L000002659	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YMR011W	GCN4	HXT2	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	hexose transporter HXT2|L000000836	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YMR026C	GCN4	PEX12	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	PAS11|ubiquitin-protein ligase peroxin 12|L000004223|L000003964	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YMR034C	GCN4	YMR034C	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	-	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YMR037C	GCN4	MSN2	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	stress-responsive transcriptional activator MSN2|L000001198	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YMR067C	GCN4	UBX4	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	CUI1	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YMR100W	GCN4	MUB1	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	L000004359	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YMR148W	GCN4	OSW5	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	-	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YMR167W	GCN4	MLH1	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	PMS2|mismatch repair ATPase MLH1|L000001121	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YMR224C	GCN4	MRE11	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	NGS1|RAD58|XRS4|MRX complex nuclease subunit|L000004732|L000001149|L000004275	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YMR238W	GCN4	DFG5	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	L000004072	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YMR300C	GCN4	ADE4	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	amidophosphoribosyltransferase|L000000034	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YNL071W	GCN4	LAT1	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	ODP2|PDA2|dihydrolipoyllysine-residue acetyltransferase|L000000932|L000003242	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YNL094W	GCN4	APP1	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	phosphatidate phosphatase APP1	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
YEL009C	YNL136W	GCN4	EAF7	AAS101|AAS3|ARG9|amino acid starvation-responsive transcription factor GCN4|L000000683	-	Negative Genetic	Costanzo M (2016)	27708008	559292	559292
